No.       freqHz          detadB
1371         3050000000.0         169.00
1372         3100000000.0         169.00
1373         3150000000.0         169.00
1374         3200000000.0         169.00
1375         3250000000.0         169.00
1376         3300000000.0         169.00
1377         3350000000.0         169.00
1378         3400000000.0         169.00
1379         3450000000.0         169.00
1380         3500000000.0         169.00
1381         3550000000.0         168.00
1382         3600000000.0         168.00
1383         3650000000.0         168.00
1384         3700000000.0         168.00
1385         3750000000.0         168.00
1386         3800000000.0         168.00
1387         3850000000.0         168.00
1388         3900000000.0         168.00
1389         3950000000.0         168.00
1390         4000000000.0         168.00
1391         4050000000.0         167.00
1392         4100000000.0         167.00
1393         4150000000.0         167.00
1394         4200000000.0         167.00
1395         4250000000.0         167.00
1396         4300000000.0         167.00
1397         4350000000.0         167.00
1398         4400000000.0         167.00
1399         4450000000.0         167.00
1400         4500000000.0         166.00
1401         4550000000.0         166.00
1402         4600000000.0         166.00
1403         4650000000.0         166.00
1404         4700000000.0         166.00
1405         4750000000.0         165.00
1406         4800000000.0         165.00
1407         4850000000.0         165.00
1408         4900000000.0         165.00
1409         4950000000.0         164.00
1410         5000000000.0         164.00
1411         5050000000.0         164.00
1412         5100000000.0         164.00
1413         5150000000.0         164.00
1414         5200000000.0         164.00
1415         5250000000.0         164.00
1416         5300000000.0         164.00
1417         5350000000.0         164.00
1418         5400000000.0         164.00
1419         5450000000.0         164.00
1420         5500000000.0         163.00
1421         5550000000.0         163.00
1422         5600000000.0         163.00
1423         5650000000.0         163.00
1424         5700000000.0         163.00
1425         5750000000.0         162.00
1426         5800000000.0         162.00
1427         5850000000.0         162.00
1428         5900000000.0         162.00
1429         5950000000.0         162.00
1430         6000000000.0         162.00
1431         6050000000.0         162.00
1432         6100000000.0         162.00
1433         6150000000.0         162.00
1434         6200000000.0         162.00
1435         6250000000.0         162.00
1436         6300000000.0         162.00
1437         6350000000.0         162.00
1438         6400000000.0         161.00
1439         6450000000.0         161.00
1440         6500000000.0         161.00
1441         6550000000.0         161.00
1442         6600000000.0         161.00
1443         6650000000.0         161.00
1444         6700000000.0         161.00
1445         6750000000.0         160.00
1446         6800000000.0         160.00
1447         6850000000.0         160.00
1448         6900000000.0         159.00
1449         6950000000.0         158.00
1450         7000000000.0         158.00
1451         7050000000.0         158.00
1452         7100000000.0         158.00
1453         7150000000.0         157.00
1454         7200000000.0         157.00
1455         7250000000.0         157.00
1456         7300000000.0         156.00
1457         7350000000.0         156.00
1458         7400000000.0         156.00
1459         7450000000.0         156.00
1460         7500000000.0         156.00
1461         7500000000.1         183.00
1462         7550000000.0         183.00
1463         7600000000.0         183.00
1464         7650000000.0         183.00
1465         7700000000.0         182.00
1466         7750000000.0         182.00
1467         7800000000.0         180.00
1468         7850000000.0         182.00
1469         7900000000.0         183.00
1470         7950000000.0         180.00
1471         8000000000.0         180.00
1472         8050000000.0         180.00
1473         8100000000.0         183.00
1474         8150000000.0         183.00
1475         8200000000.0         183.00
1476         8250000000.0         183.00
1477         8300000000.0         182.00
1478         8350000000.0         182.00
1479         8400000000.0         181.00
1480         8450000000.0         181.00
1481         8500000000.0         180.00
1482         8550000000.0         180.00
1483         8600000000.0         180.00
1484         8650000000.0         180.00
1485         8700000000.0         180.00
1486         8750000000.0         180.00
1487         8800000000.0         180.00
1488         8850000000.0         179.00
1489         8900000000.0         178.00
1490         8950000000.0         177.00
1491         9000000000.0         177.00
1492         9050000000.0         177.00
1493         9100000000.0         177.00
1494         9150000000.0         177.00
1495         9200000000.0         179.00
1496         9250000000.0         179.00
1497         9300000000.0         178.00
1498         9350000000.0         178.00
1499         9400000000.0         178.00
1500         9450000000.0         177.00
1501         9500000000.0         177.00
1502         9500000000.1         179.00
1503         9550000000.0         179.00
1504         9600000000.0         180.00
1505         9650000000.0         180.00
1506         9700000000.0         180.00
1507         9750000000.0         181.00
1508         9800000000.0         181.00
1509         9850000000.0         181.00
1510         9900000000.0         181.00
1511         9950000000.0         181.00
1512         10000000000.0         180.00
1513         10050000000.0         180.00
1514         10100000000.0         180.00
1515         10150000000.0         179.00
1516         10200000000.0         179.00
1517         10250000000.0         179.00
1518         10300000000.0         179.00
1519         10350000000.0         179.00
1520         10400000000.0         178.00
1521         10450000000.0         178.00
1522         10500000000.0         178.00
1523         10550000000.0         176.00
1524         10600000000.0         176.00
1525         10650000000.0         176.00
1526         10700000000.0         179.00
1527         10750000000.0         178.00
1528         10800000000.0         178.00
1529         10850000000.0         177.00
1530         10900000000.0         176.00
1531         10950000000.0         176.00
1532         11000000000.0         176.00
1533         11050000000.0         176.00
1534         11100000000.0         174.00
1535         11150000000.0         175.00
1536         11200000000.0         176.00
1537         11250000000.0         177.00
1538         11300000000.0         177.00
1539         11350000000.0         178.00
1540         11400000000.0         179.00
1541         11450000000.0         179.00
1542         11500000000.0         179.00
1543         11550000000.0         179.00
1544         11600000000.0         178.00
1545         11650000000.0         178.00
1546         11700000000.0         178.00
1547         11750000000.0         178.00
1548         11800000000.0         178.00
1549         11850000000.0         178.00
1550         11900000000.0         178.00
1551         11950000000.0         178.00
1552         12000000000.0         178.00
1553         12050000000.0         178.00
1554         12100000000.0         178.00
1555         12150000000.0         178.00
1556         12200000000.0         178.00
1557         12250000000.0         178.00
1558         12300000000.0         178.00
1559         12300000000.1         177.00
1560         12350000000.0         176.00
1561         12400000000.0         175.00
1562         12450000000.0         175.00
1563         12500000000.0         173.00
1564         12550000000.0         172.00
1565         12600000000.0         169.00
1566         12650000000.0         167.00
1567         12700000000.0         170.00
1568         12750000000.0         172.00
1569         12800000000.0         174.00
1570         12850000000.0         173.00
1571         12900000000.0         173.00
1572         12950000000.0         174.00
1573         13000000000.0         175.00
1574         13050000000.0         175.00
1575         13100000000.0         174.00
1576         13150000000.0         174.00
1577         13200000000.0         173.00
1578         13250000000.0         173.00
1579         13300000000.0         172.00
1580         13350000000.0         171.00
1581         13400000000.0         169.00
1582         13450000000.0         163.00
1583         13500000000.0         157.00
1584         13550000000.0         160.00
1585         13600000000.0         163.00
1586         13650000000.0         167.00
1587         13700000000.0         169.00
1588         13750000000.0         170.00
1589         13800000000.0         172.00
1590         13850000000.0         172.00
1591         13900000000.0         173.00
1592         13950000000.0         172.00
1593         14000000000.0         172.00
1594         14050000000.0         172.00
1595         14100000000.0         172.00
1596         14150000000.0         172.00
1597         14200000000.0         171.00
1598         14250000000.0         170.00
1599         14300000000.0         170.00
1600         14350000000.0         169.00
1601         14400000000.0         168.00
1602         14450000000.0         168.00
1603         14500000000.0         169.00
1604         14550000000.0         168.00
1605         14600000000.0         167.00
1606         14650000000.0         169.00
1607         14700000000.0         170.00
1608         14750000000.0         170.00
1609         14800000000.0         170.00
1610         14850000000.0         170.00
1611         14900000000.0         170.00
1612         14950000000.0         169.00
1613         15000000000.0         169.00
1614         15050000000.0         169.00
1615         15100000000.0         167.00
1616         15150000000.0         167.00
1617         15200000000.0         167.00
1618         15250000000.0         167.00
1619         15300000000.0         167.00
1620         15350000000.0         167.00
1621         15400000000.0         167.00
1622         15450000000.0         167.00
1623         15500000000.0         167.00
1624         15550000000.0         167.00
1625         15600000000.0         168.00
1626         15650000000.0         168.00
1627         15700000000.0         167.00
1628         15700000000.1         165.00
1629         15750000000.0         163.00
1630         15800000000.0         163.00
1631         15850000000.0         163.00
1632         15900000000.0         162.00
1633         15950000000.0         162.00
1634         16000000000.0         162.00
1635         16050000000.0         161.00
1636         16100000000.0         161.00
1637         16150000000.0         161.00
1638         16200000000.0         160.00
1639         16250000000.0         154.00
1640         16300000000.0         156.00
1641         16300000000.1         167.00
1642         16350000000.0         167.00
1643         16400000000.0         167.00
1644         16450000000.0         167.00
1645         16500000000.0         167.00
1646         16550000000.0         165.00
1647         16600000000.0         165.00
1648         16650000000.0         165.00
1649         16700000000.0         166.00
1650         16750000000.0         166.00
1651         16800000000.0         165.00
1652         16850000000.0         165.00
1653         16900000000.0         165.00
1654         16950000000.0         165.00
1655         17000000000.0         164.00
1656         17050000000.0         164.00
1657         17100000000.0         164.00
1658         17150000000.0         163.00
1659         17200000000.0         162.00
1660         17250000000.0         162.00
1661         17300000000.0         162.00
1662         17350000000.0         162.00
1663         17400000000.0         163.00
1664         17450000000.0         163.00
1665         17500000000.0         163.00
1666         17550000000.0         163.00
1667         17600000000.0         161.00
1668         17650000000.0         158.00
1669         17700000000.0         156.00
1670         17750000000.0         157.00
1671         17800000000.0         157.00
1672         17850000000.0         158.00
1673         17900000000.0         159.00
1674         17950000000.0         159.00
1675         18000000000.0         161.00
1676         18050000000.0         160.00
1677         18100000000.0         159.00
1678         18150000000.0         157.00
1679         18200000000.0         156.00
1680         18250000000.0         152.00
1681         18300000000.0         150.00
1682         18350000000.0         146.00
1683         18400000000.0         148.00
1684         18450000000.0         150.00
1685         18500000000.0         150.00
1686         18550000000.0         152.00
1687         18600000000.0         155.00
1688         18650000000.0         156.00
1689         18700000000.0         158.00
1690         18750000000.0         159.00
1691         18800000000.0         160.00
1692         18850000000.0         161.00
1693         18900000000.0         162.00
1694         18950000000.0         162.00
1695         19000000000.0         162.00
1696         19050000000.0         161.00
1697         19100000000.0         161.00
1698         19150000000.0         160.00
1699         19200000000.0         159.00
1700         19250000000.0         159.00
1701         19300000000.0         159.00
1702         19350000000.0         159.00
1703         19400000000.0         159.00
1704         19450000000.0         159.00
1705         19500000000.0         159.00
1706         19500000000.1         165.00
1707         19550000000.0         166.00
1708         19600000000.0         167.00
1709         19650000000.0         167.00
1710         19700000000.0         167.00
1711         19750000000.0         167.00
1712         19800000000.0         168.00
1713         19850000000.0         168.00
1714         19900000000.0         167.00
1715         19950000000.0         165.00
1716         20000000000.0         163.00
1717         20050000000.0         166.00
1718         20100000000.0         168.00
1719         20150000000.0         168.00
1720         20200000000.0         167.00
1721         20250000000.0         167.00
1722         20300000000.0         167.00
1723         20350000000.0         167.00
1724         20400000000.0         166.00
1725         20450000000.0         165.00
1726         20500000000.0         164.00
1727         20550000000.0         161.00
1728         20600000000.0         158.00
1729         20650000000.0         151.00
1730         20700000000.0         154.00
1731         20750000000.0         157.00
1732         20800000000.0         161.00
1733         20850000000.0         163.00
1734         20900000000.0         165.00
1735         20950000000.0         165.00
1736         21000000000.0         165.00
1737         21050000000.0         163.00
1738         21100000000.0         161.00
1739         21150000000.0         159.00
1740         21200000000.0         158.00
1741         21250000000.0         156.00
1742         21300000000.0         158.00
1743         21350000000.0         159.00
1744         21400000000.0         162.00
1745         21450000000.0         163.00
1746         21500000000.0         163.00
1747         21550000000.0         163.00
1748         21600000000.0         165.00
1749         21650000000.0         164.00
1750         21700000000.0         164.00
1751         21750000000.0         164.00
1752         21800000000.0         164.00
1753         21850000000.0         162.00
1754         21900000000.0         160.00
1755         21950000000.0         159.00
1756         22000000000.0         160.00
1757         22050000000.0         160.00
1758         22100000000.0         160.00
1759         22150000000.0         158.00
1760         22200000000.0         156.00
1761         22250000000.0         155.00
1762         22300000000.0         156.00
1763         22350000000.0         157.00
1764         22400000000.0         157.00
1765         22450000000.0         157.00
1766         22500000000.0         156.00
1767         22550000000.0         156.00
1768         22600000000.0         155.00
1769         22650000000.0         161.00
1770         22700000000.0         163.00
1771         22750000000.0         164.00
1772         22800000000.0         164.00
1773         22850000000.0         162.00
1774         22900000000.0         159.00
1775         22950000000.0         159.00
1776         23000000000.0         156.00
1777         23050000000.0         156.00
1778         23100000000.0         151.00
1779         23150000000.0         151.00
1780         23200000000.0         151.00
1781         23250000000.0         147.00
1782         23300000000.0         147.00
1783         23350000000.0         142.00
1784         23400000000.0         141.00
1785         23450000000.0         141.00
1786         23500000000.0         121.00
1787         23550000000.0         122.00
1788         23600000000.0         122.00
1789         23633750000.1         122.00
1790         23683750000.0         121.00
1791         23733750000.0         122.00
1792         23783750000.0         122.00
1793         23833750000.0         121.00
1794         23883750000.0         121.00
1795         23933750000.0         121.00
1796         23983750000.0         121.00
1797         24033750000.0         121.00
1798         24083750000.0         122.00
1799         24133750000.0         121.00
1800         24183750000.0         121.00
1801         24233750000.0         121.00
1802         24283750000.0         121.00
1803         24333750000.0         121.00
1804         24383750000.0         121.00
1805         24433750000.0         121.00
1806         24483750000.0         121.00
1807         24533750000.0         121.00
1808         24583750000.0         122.00
1809         24633750000.0         121.00
1810         24683750000.0         122.00
1811         24733750000.0         122.00
1812         24783750000.0         121.00
1813         24833750000.0         121.00
1814         24883750000.0         121.00
1815         24933750000.0         121.00
1816         24983750000.0         121.00
1817         25033750000.0         121.00
1818         25083750000.0         122.00
1819         25133750000.0         122.00
1820         25183750000.0         122.00
1821         25233750000.0         121.00
1822         25283750000.0         121.00
1823         25333750000.0         121.00
1824         25383750000.0         120.00
1825         25433750000.0         121.00
1826         25483750000.0         122.00
1827         25533750000.0         121.00
1828         25583750000.0         121.00
1829         25633750000.0         121.00
1830         25683750000.0         121.00
1831         25733750000.0         121.00
1832         25783750000.0         121.00
1833         25833750000.0         121.00
1834         25883750000.0         122.00
1835         25933750000.0         121.00
1836         25983750000.0         121.00
1837         26033750000.0         121.00
1838         26083750000.0         121.00
1839         26133750000.0         121.00
1840         26183750000.0         121.00
1841         26233750000.0         121.00
1842         26283750000.0         121.00
1843         26333750000.0         122.00
1844         26383750000.0         122.00
1845         26433750000.0         121.00
1846         26484000000.0         121.00
1847         26500000000.0         121.00
1848         26500000000.1         121.00
1849         26550000000.0         121.00
1850         26600000000.0         121.00
1851         26650000000.0         121.00
1852         26700000000.0         122.00
1853         26750000000.0         121.00
1854         26800000000.0         121.00
1855         26850000000.0         122.00
1856         26900000000.0         122.00
1857         26950000000.0         121.00
1858         27000000000.0         121.00
1859         27050000000.0         121.00
1860         27100000000.0         122.00
1861         27150000000.0         121.00
1862         27200000000.0         121.00
1863         27250000000.0         121.00
1864         27300000000.0         121.00
1865         27350000000.0         121.00
1866         27400000000.0         122.00
1867         27450000000.0         121.00
1868         27500000000.0         121.00
1869         27550000000.0         121.00
1870         27600000000.0         122.00
1871         27650000000.0         121.00
1872         27700000000.0         121.00
1873         27750000000.0         122.00
1874         27800000000.0         121.00
1875         27833750000.0         122.00
1876         27833750000.1         121.00
1877         27883750000.0         122.00
1878         27933750000.0         121.00
1879         27983750000.0         121.00
1880         28033750000.0         121.00
1881         28083750000.0         122.00
1882         28133750000.0         122.00
1883         28183750000.0         122.00
1884         28233750000.0         121.00
1885         28283750000.0         121.00
1886         28333750000.0         122.00
1887         28383750000.0         121.00
1888         28433750000.0         122.00
1889         28483750000.0         121.00
1890         28533750000.0         122.00
1891         28583750000.0         122.00
1892         28633750000.0         122.00
1893         28683750000.0         122.00
1894         28733750000.0         122.00
1895         28783750000.0         121.00
1896         28833750000.0         121.00
1897         28883750000.0         121.00
1898         28933750000.0         122.00
1899         28983750000.0         121.00
1900         29033750000.0         122.00
1901         29083750000.0         121.00
1902         29133750000.0         121.00
1903         29183750000.0         121.00
1904         29233750000.0         121.00
1905         29283750000.0         122.00
1906         29333750000.0         122.00
1907         29383750000.0         122.00
1908         29433750000.0         121.00
1909         29483750000.0         121.00
1910         29500000000.0         122.00
1911         29500000000.1         122.00
1912         29550000000.0         122.00
1913         29600000000.0         122.00
1914         29650000000.0         121.00
1915         29700000000.0         121.00
1916         29750000000.0         122.00
1917         29800000000.0         121.00
1918         29850000000.0         121.00
1919         29900000000.0         121.00
1920         29950000000.0         121.00
1921         30000000000.0         121.00
1922         30050000000.0         121.00
1923         30100000000.0         121.00
1924         30150000000.0         122.00
1925         30200000000.0         122.00
1926         30250000000.0         122.00
1927         30300000000.0         122.00
1928         30350000000.0         121.00
1929         30400000000.0         121.00
1930         30450000000.0         121.00
1931         30500000000.0         121.00
1932         30550000000.0         121.00
1933         30600000000.0         122.00
1934         30650000000.0         122.00
1935         30700000000.0         122.00
1936         30750000000.0         122.00
1937         30800000000.0         122.00
1938         30850000000.0         121.00
1939         30900000000.0         121.00
1940         30950000000.0         121.00
1941         31000000000.0         121.00
1942         31050000000.0         121.00
1943         31100000000.0         121.00
1944         31150000000.0         122.00
1945         31200000000.0         121.00
1946         31250000000.0         121.00
1947         31300000000.0         121.00
1948         31350000000.0         121.00
1949         31400000000.0         122.00
1950         31450000000.0         121.00
1951         31500000000.0         121.00
1952         31550000000.0         121.00
1953         31600000000.0         121.00
1954         31650000000.0         121.00
1955         31700000000.0         121.00
1956         31750000000.0         121.00
1957         31800000000.0         121.00
1958         31850000000.0         122.00
1959         31900000000.0         121.00
1960         31950000000.0         121.00
1961         32000000000.0         122.00
1962         50000000.0         176.00
1963         100000000.0         176.00
1964         150000000.0         176.00
1965         200000000.0         176.00
1966         250000000.0         175.00
1967         300000000.0         175.00
1968         350000000.0         174.00
1969         400000000.0         172.00
1970         450000000.0         172.00
1971         500000000.0         173.00
1972         550000000.0         174.00
1973         600000000.0         174.00
1974         650000000.0         175.00
1975         700000000.0         175.00
1976         750000000.0         175.00
1977         800000000.0         174.00
1978         850000000.0         174.00
1979         900000000.0         174.00
1980         950000000.0         174.00
1981         1000000000.0         174.00
1982         1050000000.0         174.00
1983         1100000000.0         174.00
1984         1150000000.0         173.00
1985         1200000000.0         173.00
1986         1250000000.0         173.00
1987         1300000000.0         173.00
1988         1350000000.0         173.00
1989         1366250000.0         173.00
1990         1366250000.1         173.00
1991         1416250000.0         173.00
1992         1466250000.0         173.00
1993         1516250000.0         172.00
1994         1566250000.0         172.00
1995         1616250000.0         172.00
1996         1666250000.0         172.00
1997         1716250000.0         172.00
1998         1766250000.0         172.00
1999         1816250000.0         172.00
2000         1866250000.0         171.00
2001         1916250000.0         171.00
2002         1966250000.0         171.00
2003         2016250000.0         171.00
2004         2066250000.0         171.00
2005         2116250000.0         171.00
2006         2166250000.0         170.00
2007         2216250000.0         170.00
2008         2266250000.0         169.00
2009         2316250000.0         169.00
2010         2366250000.0         169.00
2011         2416250000.0         169.00
2012         2466250000.0         169.00
2013         2516250000.0         169.00
2014         2566250000.0         168.00
2015         2600000000.0         168.00
2016         2600000000.1         175.00
2017         2650000000.0         174.00
2018         2700000000.0         174.00
2019         2750000000.0         174.00
2020         2800000000.0         174.00
2021         2850000000.0         174.00
2022         2900000000.0         174.00
2023         2950000000.0         174.00
2024         3000000000.0         174.00
2025         3050000000.0         174.00
2026         3100000000.0         174.00
2027         3150000000.0         175.00
2028         3200000000.0         175.00
2029         3250000000.0         174.00
2030         3300000000.0         174.00
2031         3350000000.0         174.00
2032         3400000000.0         174.00
2033         3450000000.0         174.00
2034         3500000000.0         174.00
2035         3550000000.0         174.00
2036         3600000000.0         174.00
2037         3650000000.0         174.00
2038         3700000000.0         174.00
2039         3750000000.0         174.00
2040         3800000000.0         173.00
2041         3850000000.0         173.00
2042         3900000000.0         173.00
2043         3950000000.0         173.00
2044         4000000000.0         173.00
2045         4050000000.0         173.00
2046         4100000000.0         173.00
2047         4150000000.0         173.00
2048         4200000000.0         173.00
2049         4250000000.0         173.00
2050         4300000000.0         173.00
2051         4350000000.0         173.00
2052         4400000000.0         172.00
2053         4450000000.0         172.00
2054         4500000000.0         172.00
2055         4550000000.0         171.00
2056         4600000000.0         171.00
2057         4650000000.0         171.00
2058         4700000000.0         171.00
2059         4750000000.0         171.00
2060         4800000000.0         171.00
2061         4850000000.0         171.00
2062         4900000000.0         170.00
2063         4950000000.0         170.00
2064         5000000000.0         169.00
2065         5050000000.0         170.00
2066         5100000000.0         170.00
2067         5150000000.0         170.00
2068         5200000000.0         169.00
2069         5250000000.0         169.00
2070         5300000000.0         169.00
2071         5350000000.0         169.00
2072         5400000000.0         169.00
2073         5450000000.0         169.00
2074         5500000000.0         169.00
2075         5550000000.0         169.00
2076         5600000000.0         169.00
2077         5650000000.0         168.00
2078         5700000000.0         168.00
2079         5750000000.0         168.00
2080         5800000000.0         168.00
2081         5850000000.0         168.00
2082         5900000000.0         168.00
2083         5950000000.0         168.00
2084         6000000000.0         168.00
2085         6050000000.0         168.00
2086         6100000000.0         168.00
2087         6150000000.0         168.00
2088         6200000000.0         168.00
2089         6250000000.0         168.00
2090         6300000000.0         167.00
2091         6350000000.0         167.00
2092         6400000000.0         167.00
2093         6450000000.0         167.00
2094         6500000000.0         167.00
2095         6550000000.0         167.00
2096         6600000000.0         167.00
2097         6650000000.0         167.00
2098         6700000000.0         167.00
2099         6750000000.0         166.00
2100         6800000000.0         166.00
2101         6850000000.0         166.00
2102         6900000000.0         165.00
2103         6950000000.0         164.00
2104         7000000000.0         164.00
2105         7050000000.0         163.00
2106         7100000000.0         163.00
2107         7150000000.0         163.00
2108         7200000000.0         163.00
2109         7250000000.0         162.00
2110         7300000000.0         162.00
2111         7350000000.0         162.00
2112         7400000000.0         162.00
2113         7450000000.0         162.00
2114         7500000000.0         162.00
2115         7500000000.1         183.00
2116         7550000000.0         184.00
2117         7600000000.0         184.00
2118         7650000000.0         184.00
2119         7700000000.0         183.00
2120         7750000000.0         182.00
2121         7800000000.0         180.00
2122         7850000000.0         182.00
2123         7900000000.0         183.00
2124         7950000000.0         184.00
2125         8000000000.0         184.00
2126         8050000000.0         184.00
2127         8100000000.0         184.00
2128         8150000000.0         184.00
2129         8200000000.0         183.00
2130         8250000000.0         183.00
2131         8300000000.0         183.00
2132         8350000000.0         182.00
2133         8400000000.0         182.00
2134         8450000000.0         181.00
2135         8500000000.0         180.00
2136         8550000000.0         180.00
2137         8600000000.0         180.00
2138         8650000000.0         180.00
2139         8700000000.0         180.00
2140         8750000000.0         180.00
2141         8800000000.0         180.00
2142         8850000000.0         179.00
2143         8900000000.0         178.00
2144         8950000000.0         177.00
2145         9000000000.0         177.00
2146         9050000000.0         177.00
2147         9100000000.0         177.00
2148         9150000000.0         177.00
2149         9200000000.0         179.00
2150         9250000000.0         179.00
2151         9300000000.0         178.00
2152         9350000000.0         178.00
2153         9400000000.0         178.00
2154         9450000000.0         177.00
2155         9500000000.0         177.00
2156         9500000000.1         179.00
2157         9550000000.0         179.00
2158         9600000000.0         180.00
2159         9650000000.0         180.00
2160         9700000000.0         180.00
2161         9750000000.0         181.00
2162         9800000000.0         181.00
2163         9850000000.0         181.00
2164         9900000000.0         181.00
2165         9950000000.0         181.00
2166         10000000000.0         181.00
2167         10050000000.0         180.00
2168         10100000000.0         180.00
2169         10150000000.0         179.00
2170         10200000000.0         179.00
2171         10250000000.0         179.00
2172         10300000000.0         179.00
2173         10350000000.0         179.00
2174         10400000000.0         178.00
2175         10450000000.0         178.00
2176         10500000000.0         178.00
2177         10550000000.0         176.00
2178         10600000000.0         176.00
2179         10650000000.0         176.00
2180         10700000000.0         179.00
2181         10750000000.0         179.00
2182         10800000000.0         178.00
2183         10850000000.0         177.00
2184         10900000000.0         176.00
2185         10950000000.0         176.00
2186         11000000000.0         176.00
2187         11050000000.0         176.00
2188         11100000000.0         174.00
2189         11150000000.0         175.00
2190         11200000000.0         176.00
2191         11250000000.0         177.00
2192         11300000000.0         177.00
2193         11350000000.0         178.00
2194         11400000000.0         179.00
2195         11450000000.0         179.00
2196         11500000000.0         179.00
2197         11550000000.0         179.00
2198         11600000000.0         178.00
2199         11650000000.0         178.00
2200         11700000000.0         178.00
2201         11750000000.0         178.00
2202         11800000000.0         178.00
2203         11850000000.0         178.00
2204         11900000000.0         178.00
2205         11950000000.0         178.00
2206         12000000000.0         178.00
2207         12050000000.0         178.00
2208         12100000000.0         178.00
2209         12150000000.0         178.00
2210         12200000000.0         178.00
2211         12250000000.0         178.00
2212         12300000000.0         178.00
2213         12300000000.1         177.00
2214         12350000000.0         176.00
2215         12400000000.0         175.00
2216         12450000000.0         175.00
2217         12500000000.0         173.00
2218         12550000000.0         172.00
2219         12600000000.0         169.00
2220         12650000000.0         167.00
2221         12700000000.0         170.00
2222         12750000000.0         172.00
2223         12800000000.0         173.00
2224         12850000000.0         173.00
2225         12900000000.0         173.00
2226         12950000000.0         174.00
2227         13000000000.0         175.00
2228         13050000000.0         174.00
2229         13100000000.0         174.00
2230         13150000000.0         174.00
2231         13200000000.0         173.00
2232         13250000000.0         173.00
2233         13300000000.0         172.00
2234         13350000000.0         171.00
2235         13400000000.0         169.00
2236         13450000000.0         163.00
2237         13500000000.0         156.00
2238         13550000000.0         160.00
2239         13600000000.0         163.00
2240         13650000000.0         167.00
2241         13700000000.0         169.00
2242         13750000000.0         170.00
2243         13800000000.0         172.00
2244         13850000000.0         172.00
2245         13900000000.0         172.00
2246         13950000000.0         172.00
2247         14000000000.0         172.00
2248         14050000000.0         172.00
2249         14100000000.0         172.00
2250         14150000000.0         172.00
2251         14200000000.0         171.00
2252         14250000000.0         170.00
2253         14300000000.0         170.00
2254         14350000000.0         169.00
2255         14400000000.0         168.00
2256         14450000000.0         168.00
2257         14500000000.0         168.00
2258         14550000000.0         168.00
2259         14600000000.0         167.00
2260         14650000000.0         168.00
2261         14700000000.0         170.00
2262         14750000000.0         170.00
2263         14800000000.0         170.00
2264         14850000000.0         170.00
2265         14900000000.0         170.00
2266         14950000000.0         169.00
2267         15000000000.0         169.00
2268         15050000000.0         168.00
2269         15100000000.0         167.00
2270         15150000000.0         167.00
2271         15200000000.0         167.00
2272         15250000000.0         167.00
2273         15300000000.0         166.00
2274         15350000000.0         167.00
2275         15400000000.0         167.00
2276         15450000000.0         166.00
2277         15500000000.0         167.00
2278         15550000000.0         167.00
2279         15600000000.0         168.00
2280         15650000000.0         167.00
2281         15700000000.0         167.00
2282         15700000000.1         165.00
2283         15750000000.0         163.00
2284         15800000000.0         163.00
2285         15850000000.0         163.00
2286         15900000000.0         162.00
2287         15950000000.0         162.00
2288         16000000000.0         162.00
2289         16050000000.0         161.00
2290         16100000000.0         161.00
2291         16150000000.0         161.00
2292         16200000000.0         160.00
2293         16250000000.0         154.00
2294         16300000000.0         156.00
2295         16300000000.1         167.00
2296         16350000000.0         167.00
2297         16400000000.0         167.00
2298         16450000000.0         167.00
2299         16500000000.0         167.00
2300         16550000000.0         165.00
2301         16600000000.0         165.00
2302         16650000000.0         165.00
2303         16700000000.0         165.00
2304         16750000000.0         165.00
2305         16800000000.0         165.00
2306         16850000000.0         165.00
2307         16900000000.0         165.00
2308         16950000000.0         165.00
2309         17000000000.0         164.00
2310         17050000000.0         164.00
2311         17100000000.0         164.00
2312         17150000000.0         163.00
2313         17200000000.0         162.00
2314         17250000000.0         162.00
2315         17300000000.0         162.00
2316         17350000000.0         162.00
2317         17400000000.0         163.00
2318         17450000000.0         163.00
2319         17500000000.0         163.00
2320         17550000000.0         163.00
2321         17600000000.0         161.00
2322         17650000000.0         158.00
2323         17700000000.0         156.00
2324         17750000000.0         157.00
2325         17800000000.0         157.00
2326         17850000000.0         158.00
2327         17900000000.0         159.00
2328         17950000000.0         159.00
2329         18000000000.0         162.00
2330         18050000000.0         160.00
2331         18100000000.0         159.00
2332         18150000000.0         157.00
2333         18200000000.0         156.00
2334         18250000000.0         152.00
2335         18300000000.0         149.00
2336         18350000000.0         146.00
2337         18400000000.0         148.00
2338         18450000000.0         150.00
2339         18500000000.0         150.00
2340         18550000000.0         152.00
2341         18600000000.0         155.00
2342         18650000000.0         156.00
2343         18700000000.0         158.00
2344         18750000000.0         159.00
2345         18800000000.0         160.00
2346         18850000000.0         161.00
2347         18900000000.0         161.00
2348         18950000000.0         162.00
2349         19000000000.0         162.00
2350         19050000000.0         161.00
2351         19100000000.0         161.00
2352         19150000000.0         160.00
2353         19200000000.0         159.00
2354         19250000000.0         159.00
2355         19300000000.0         159.00
2356         19350000000.0         159.00
2357         19400000000.0         159.00
2358         19450000000.0         159.00
2359         19500000000.0         159.00
2360         19500000000.1         165.00
2361         19550000000.0         166.00
2362         19600000000.0         167.00
2363         19650000000.0         167.00
2364         19700000000.0         166.00
2365         19750000000.0         167.00
2366         19800000000.0         168.00
2367         19850000000.0         168.00
2368         19900000000.0         167.00
2369         19950000000.0         165.00
2370         20000000000.0         162.00
