No. freqHz  powerdB
246    12050000000.0    7.74
247    12100000000.0    7.58
248    12150000000.0    7.69
249    12200000000.0    7.69
250    12250000000.0    7.95
251    12300000000.0    7.73
252    12350000000.0    7.97
253    12400000000.0    7.89
254    12450000000.0    7.68
255    12500000000.0    7.68
256    12550000000.0    7.68
257    12600000000.0    7.68
258    12650000000.0    7.78
259    12700000000.0    7.78
260    12750000000.0    7.78
261    12800000000.0    7.71
262    12850000000.0    7.71
263    12900000000.0    7.71
264    12950000000.0    7.71
265    13000000000.0    7.92
266    13050000000.0    8.38
267    13100000000.0    8.02
268    13150000000.0    8.13
269    13200000000.0    7.78
270    13250000000.0    7.66
271    13300000000.0    7.90
272    13350000000.0    7.90
273    13400000000.0    7.68
274    13450000000.0    7.74
275    13500000000.0    7.74
276    13500000000.1    7.74
277    13550000000.0    7.68
278    13600000000.0    7.90
279    13650000000.0    7.80
280    13700000000.0    7.68
281    13750000000.0    7.68
282    13800000000.0    7.93
283    13850000000.0    8.13
284    13900000000.0    8.25
285    13950000000.0    8.18
286    14000000000.0    7.90
287    14050000000.0    7.76
288    14100000000.0    7.76
289    14150000000.0    7.85
290    14200000000.0    7.85
291    14250000000.0    7.92
292    14300000000.0    7.92
293    14350000000.0    7.92
294    14400000000.0    7.76
295    14450000000.0    7.76
296    14500000000.0    7.76
297    14550000000.0    7.93
298    14600000000.0    8.03
299    14650000000.0    8.17
300    14700000000.0    8.23
301    14750000000.0    8.23
302    14800000000.0    8.14
303    14850000000.0    8.14
304    14900000000.0    8.14
305    14950000000.0    8.07
306    15000000000.0    8.34
307    15050000000.0    8.24
308    15100000000.0    8.38
309    15150000000.0    8.38
310    15200000000.0    7.94
311    15250000000.0    8.07
312    15300000000.0    8.22
313    15350000000.0    8.69
314    15400000000.0    8.52
315    15450000000.0    8.76
316    15500000000.0    8.34
317    15500000000.1    8.34
318    15550000000.0    8.41
319    15600000000.0    8.47
320    15650000000.0    8.15
321    15700000000.0    8.15
322    15750000000.0    8.38
323    15800000000.0    8.38
324    15850000000.0    8.80
325    15900000000.0    8.59
326    15950000000.0    8.11
327    16000000000.0    8.11
328    16050000000.0    8.28
329    16100000000.0    8.28
330    16150000000.0    8.28
331    16200000000.0    8.66
332    16250000000.0    8.66
333    16300000000.0    8.28
334    16300000000.1    8.28
335    16350000000.0    8.28
336    16400000000.0    8.38
337    16450000000.0    8.06
338    16500000000.0    8.19
339    16550000000.0    8.32
340    16600000000.0    8.46
341    16650000000.0    8.33
342    16700000000.0    8.02
343    16750000000.0    7.93
344    16800000000.0    8.07
345    16850000000.0    8.21
346    16900000000.0    8.21
347    16950000000.0    8.14
348    17000000000.0    8.31
349    17050000000.0    8.25
350    17100000000.0    7.93
351    17150000000.0    8.16
352    17200000000.0    8.00
353    17250000000.0    8.27
354    17300000000.0    8.79
355    17350000000.0    8.43
356    17400000000.0    8.35
357    17450000000.0    8.02
358    17500000000.0    7.92
359    17500000000.1    7.92
360    17550000000.0    8.50
361    17600000000.0    8.42
362    17650000000.0    7.97
363    17700000000.0    8.05
364    17750000000.0    8.37
365    17800000000.0    8.19
366    17850000000.0    7.98
367    17900000000.0    7.98
368    17950000000.0    8.21
369    18000000000.0    8.31
370    18050000000.0    8.57
371    18100000000.0    8.77
372    18150000000.0    8.69
373    18200000000.0    8.61
374    18250000000.0    8.22
375    18300000000.0    8.22
376    18350000000.0    8.49
377    18400000000.0    8.30
378    18450000000.0    8.12
379    18500000000.0    8.36
380    18550000000.0    8.49
381    18600000000.0    8.49
382    18650000000.0    8.39
383    18700000000.0    8.11
384    18750000000.0    8.39
385    18800000000.0    8.83
386    18850000000.0    8.76
387    18900000000.0    8.38
388    18950000000.0    8.87
389    19000000000.0    9.23
390    19050000000.0    8.64
391    19100000000.0    8.77
392    19150000000.0    8.32
393    19200000000.0    8.13
394    19250000000.0    8.59
395    19300000000.0    8.99
396    19350000000.0    8.45
397    19400000000.0    8.45
398    19450000000.0    8.18
399    19500000000.0    8.02
400    19550000000.0    8.17
401    19600000000.0    8.48
402    19650000000.0    8.71
403    19700000000.0    9.50
404    19750000000.0    9.21
405    19800000000.0    8.52
406    19850000000.0    8.52
407    19900000000.0    8.52
408    19950000000.0    8.52
409    20000000000.0    8.77
410    20000000000.1    8.77
411    20050000000.0    8.91
412    20100000000.0    8.52
413    20150000000.0    8.52
414    20200000000.0    8.15
415    20250000000.0    8.15
416    20300000000.0    8.25
417    20350000000.0    8.43
418    20400000000.0    8.60
419    20450000000.0    8.69
420    20500000000.0    9.25
421    20550000000.0    8.98
422    20600000000.0    8.52
423    20650000000.0    8.52
424    20700000000.0    8.52
425    20750000000.0    8.94
426    20800000000.0    9.03
427    20850000000.0    8.53
428    20900000000.0    8.73
429    20950000000.0    8.52
430    21000000000.0    8.08
431    21050000000.0    8.08
432    21100000000.0    8.37
433    21150000000.0    8.59
434    21200000000.0    8.47
435    21250000000.0    9.05
436    21300000000.0    8.75
437    21350000000.0    8.45
438    21400000000.0    8.77
439    21450000000.0    8.52
440    21500000000.0    8.52
441    21550000000.0    8.70
442    21600000000.0    8.31
443    21650000000.0    8.69
444    21700000000.0    8.90
445    21750000000.0    8.26
446    21800000000.0    8.20
447    21850000000.0    8.37
448    21900000000.0    8.55
449    21950000000.0    8.42
450    22000000000.0    9.49
451    22050000000.0    9.41
452    22100000000.0    8.78
453    22150000000.0    8.78
454    22200000000.0    8.78
455    22250000000.0    8.33
456    22300000000.0    8.33
457    22350000000.0    8.85
458    22400000000.0    9.28
459    22450000000.0    9.28
460    22500000000.0    8.65
461    22550000000.0    8.25
462    22600000000.0    8.38
463    22650000000.0    8.38
464    22700000000.0    8.38
465    22700000000.1    8.38
466    22750000000.0    8.68
467    22800000000.0    9.51
468    22850000000.0    8.69
469    22900000000.0    8.62
470    22950000000.0    8.51
471    23000000000.0    8.36
472    23050000000.0    8.77
473    23100000000.0    9.04
474    23150000000.0    8.61
475    23200000000.0    8.85
476    23250000000.0    8.85
477    23300000000.0    8.53
478    23350000000.0    8.94
479    23400000000.0    8.80
480    23450000000.0    8.38
481    23500000000.0    8.54
482    23550000000.0    8.54
483    23600000000.0    8.39
484    23650000000.0    8.50
485    23700000000.0    8.63
486    23750000000.0    8.44
487    23800000000.0    8.66
488    23850000000.0    8.97
489    23900000000.0    8.60
490    23950000000.0    8.87
491    24000000000.0    9.35
492    24050000000.0    8.65
493    24100000000.0    8.65
494    24150000000.0    8.74
495    24200000000.0    8.58
496    24250000000.0    8.58
497    24300000000.0    8.58
498    24350000000.0    8.47
499    24400000000.0    8.60
500    24450000000.0    8.53
501    24500000000.0    8.53
502    24550000000.0    8.60
503    24600000000.0    9.19
504    24650000000.0    8.72
505    24700000000.0    8.34
506    24750000000.0    9.28
507    24800000000.0    9.77
508    24850000000.0    8.92
509    24900000000.0    9.05
510    24950000000.0    8.61
511    25000000000.0    8.30
512    25050000000.0    8.44
513    25100000000.0    8.37
514    25150000000.0    8.60
515    25200000000.0    9.38
516    25250000000.0    8.46
517    25300000000.0    8.57
518    25350000000.0    8.42
519    25400000000.0    8.74
520    25450000000.0    8.44
521    25500000000.0    9.06
522    25550000000.0    9.71
523    25600000000.0    9.36
524    25650000000.0    9.36
525    25700000000.0    8.68
526    25750000000.0    8.55
527    25800000000.0    8.81
528    25850000000.0    8.60
529    25900000000.0    8.52
530    25950000000.0    8.89
531    26000000000.0    8.66
532    26000000000.1    8.66
533    26050000000.0    8.51
534    26100000000.0    8.51
535    26150000000.0    8.51
536    26200000000.0    8.64
537    26250000000.0    9.06
538    26300000000.0    9.66
539    26350000000.0    9.53
540    26400000000.0    9.42
541    26450000000.0    8.79
542    26500000000.0    8.55
543    26550000000.0    9.02
544    26600000000.0    9.02
545    26650000000.0    8.46
546    26700000000.0    8.61
547    26750000000.0    9.20
548    26800000000.0    8.62
549    26850000000.0    8.62
550    26900000000.0    8.79
551    26950000000.0    9.02
552    27000000000.0    9.02
553    27050000000.0    9.15
554    27100000000.0    8.53
555    27150000000.0    9.45
556    27200000000.0    9.31
557    27250000000.0    8.59
558    27300000000.0    8.79
559    27350000000.0    9.30
560    27400000000.0    8.65
561    27450000000.0    8.65
562    27500000000.0    9.30
563    27550000000.0    9.30
564    27600000000.0    8.87
565    27650000000.0    8.72
566    27700000000.0    9.20
567    27750000000.0    8.80
568    27800000000.0    9.20
569    27850000000.0    8.61
570    27900000000.0    8.61
571    27950000000.0    8.93
572    28000000000.0    8.57
573    28050000000.0    8.57
574    28100000000.0    8.76
575    28150000000.0    9.10
576    28200000000.0    9.29
577    28250000000.0    9.18
578    28300000000.0    8.77
579    28350000000.0    8.68
580    28400000000.0    8.68
581    28450000000.0    8.68
582    28500000000.0    8.61
583    28550000000.0    8.61
584    28600000000.0    8.78
585    28650000000.0    8.78
586    28700000000.0    8.78
587    28750000000.0    8.78
588    28800000000.0    8.60
589    28850000000.0    8.67
590    28900000000.0    9.17
591    28950000000.0    8.76
592    29000000000.0    9.06
593    29000000000.1    9.06
594    29050000000.0    8.98
595    29100000000.0    8.76
596    29150000000.0    9.19
597    29200000000.0    8.69
598    29250000000.0    8.69
599    29300000000.0    8.84
600    29350000000.0    8.72
601    29400000000.0    8.72
602    29450000000.0    8.72
603    29500000000.0    8.72
604    29550000000.0    8.72
605    29600000000.0    8.98
606    29650000000.0    9.43
607    29700000000.0    8.85
608    29750000000.0    8.85
609    29800000000.0    8.85
610    29850000000.0    8.75
611    29900000000.0    9.62
612    29950000000.0    9.62
613    30000000000.0    8.81
614    30050000000.0    8.81
615    30100000000.0    9.02
616    30150000000.0    8.83
617    30200000000.0    8.83
618    30250000000.0    8.83
619    30300000000.0    8.83
620    30350000000.0    8.83
621    30400000000.0    9.09
622    30450000000.0    9.09
623    30500000000.0    8.75
624    30550000000.0    9.14
625    30600000000.0    9.25
626    30650000000.0    9.04
627    30700000000.0    9.28
628    30750000000.0    8.76
629    30800000000.0    8.54
630    30850000000.0    8.79
631    30900000000.0    8.79
632    30950000000.0    8.86
