No. freqHz  powerdB
247    650000000.0    5.13
248    700000000.0    5.13
249    750000000.0    5.16
250    800000000.0    5.17
251    850000000.0    5.19
252    900000000.0    5.22
253    950000000.0    5.26
254    1000000000.0    5.29
255    1050000000.0    5.27
256    1100000000.0    5.23
257    1150000000.0    5.17
258    1200000000.0    5.14
259    1250000000.0    5.17
260    1300000000.0    5.21
261    1350000000.0    5.19
262    1366250000.0    5.21
263    1366250000.1    5.21
264    1416250000.0    5.27
265    1466250000.0    5.21
266    1516250000.0    5.28
267    1566250000.0    5.22
268    1616250000.0    5.22
269    1666250000.0    5.24
270    1716250000.0    5.18
271    1766250000.0    5.21
272    1816250000.0    5.24
273    1866250000.0    5.18
274    1916250000.0    5.13
275    1966250000.0    5.16
276    2016250000.0    5.09
277    2066250000.0    5.09
278    2116250000.0    5.10
279    2166250000.0    5.09
280    2216250000.0    5.08
281    2266250000.0    5.08
282    2316250000.0    5.09
283    2366250000.0    5.08
284    2416250000.0    5.07
285    2466250000.0    5.07
286    2516250000.0    5.08
287    2566250000.0    5.07
288    2600000000.0    5.06
289    2600000000.1    5.06
290    2650000000.0    5.06
291    2700000000.0    5.06
292    2750000000.0    5.07
293    2800000000.0    5.07
294    2850000000.0    5.06
295    2900000000.0    5.06
296    2950000000.0    5.06
297    3000000000.0    5.07
298    3050000000.0    5.05
299    3100000000.0    5.07
300    3150000000.0    5.06
301    3200000000.0    5.06
302    3250000000.0    5.06
303    3300000000.0    5.07
304    3350000000.0    5.06
305    3400000000.0    5.06
306    3450000000.0    5.06
307    3500000000.0    5.05
308    3550000000.0    5.06
309    3600000000.0    5.06
310    3650000000.0    5.06
311    3700000000.0    5.05
312    3750000000.0    5.05
313    3800000000.0    5.05
314    3850000000.0    5.06
315    3900000000.0    5.06
316    3950000000.0    5.05
317    4000000000.0    5.04
318    4133750000.0    5.05
319    4133750000.1    5.05
320    4183750000.0    5.05
321    4233750000.0    5.05
322    4283750000.0    5.05
323    4333750000.0    5.05
324    4383750000.0    5.04
325    4433750000.0    5.05
326    4483750000.0    5.04
327    4533750000.0    5.04
328    4583750000.0    5.04
329    4633750000.0    5.05
330    4683750000.0    5.05
331    4733750000.0    5.04
332    4783750000.0    5.04
333    4833750000.0    5.04
334    4883750000.0    5.06
335    4933750000.0    5.06
336    4983750000.0    5.04
337    5033750000.0    5.00
338    5083750000.0    5.03
339    5133750000.0    5.04
340    5183750000.0    5.04
341    5233750000.0    5.04
342    5283750000.0    5.03
343    5333750000.0    5.00
344    5383750000.0    5.05
345    5433750000.0    5.05
346    5483750000.0    5.04
347    5533750000.0    5.00
348    5583750000.0    5.00
349    5633750000.0    5.00
350    5683750000.0    5.03
351    5733750000.0    5.00
352    5783750000.0    5.00
353    5833750000.0    5.00
354    5883750000.0    5.00
355    5933750000.0    5.00
356    5983750000.0    5.00
357    6033750000.0    5.00
358    6083750000.0    5.00
359    6133750000.0    5.00
360    6183750000.0    5.00
361    6233750000.0    5.00
362    6283750000.0    5.00
363    6333750000.0    5.00
364    6383750000.0    5.00
365    6433750000.0    5.00
366    6483750000.0    5.00
367    6533750000.0    5.00
368    6583750000.0    5.00
369    6633750000.0    5.00
370    6683750000.0    5.00
371    6733750000.0    5.00
372    6783750000.0    5.00
373    6833750000.0    5.00
374    6883750000.0    5.00
375    6933750000.0    5.00
376    6983750000.0    5.00
377    7033750000.0    5.04
378    7083750000.0    5.04
379    7133750000.0    5.00
380    7183750000.0    5.00
381    7233750000.0    5.00
382    7283750000.0    5.00
383    7333750000.0    5.03
384    7383750000.0    5.03
385    7433750000.0    5.00
386    7483750000.0    5.00
387    7500000000.0    5.00
388    7500000000.1    5.00
389    7550000000.0    5.00
