No. freqHz  powerdB
246    12050000000.0    11.43
247    12100000000.0    11.33
248    12150000000.0    11.42
249    12200000000.0    11.33
250    12250000000.0    11.33
251    12300000000.0    11.39
252    12350000000.0    11.34
253    12400000000.0    11.40
254    12450000000.0    11.40
255    12500000000.0    11.40
256    12550000000.0    11.44
257    12600000000.0    11.38
258    12650000000.0    11.43
259    12700000000.0    11.36
260    12750000000.0    11.36
261    12800000000.0    11.40
262    12850000000.0    11.40
263    12900000000.0    11.40
264    12950000000.0    11.40
265    13000000000.0    11.40
266    13050000000.0    11.40
267    13100000000.0    11.37
268    13150000000.0    11.37
269    13200000000.0    11.37
270    13250000000.0    11.37
271    13300000000.0    11.37
272    13350000000.0    11.37
273    13400000000.0    11.37
274    13450000000.0    11.37
275    13500000000.0    11.37
276    13550000000.0    11.40
277    13600000000.0    11.40
278    13650000000.0    11.40
279    13700000000.0    11.40
280    13750000000.0    11.34
281    13800000000.0    11.34
282    13850000000.0    11.34
283    13900000000.0    11.38
284    13950000000.0    11.38
285    14000000000.0    11.33
286    14050000000.0    11.33
287    14100000000.0    11.33
288    14150000000.0    11.33
289    14200000000.0    11.33
290    14250000000.0    11.33
291    14300000000.0    11.39
292    14350000000.0    11.39
293    14400000000.0    11.46
294    14450000000.0    11.46
295    14500000000.0    11.46
296    14550000000.0    11.42
297    14600000000.0    11.42
298    14650000000.0    11.42
299    14700000000.0    11.42
300    14750000000.0    11.42
301    14800000000.0    11.42
302    14850000000.0    11.42
303    14900000000.0    11.45
304    14950000000.0    11.45
305    15000000000.0    11.45
306    15000000000.1    11.45
307    15050000000.0    11.51
308    15100000000.0    11.48
309    15150000000.0    11.52
310    15200000000.0    11.52
311    15250000000.0    11.48
312    15300000000.0    11.58
313    15350000000.0    11.58
314    15400000000.0    11.66
315    15450000000.0    11.59
316    15500000000.0    11.54
317    15550000000.0    11.54
318    15600000000.0    11.51
319    15650000000.0    11.59
320    15700000000.0    11.59
321    15750000000.0    11.48
322    15800000000.0    11.53
323    15850000000.0    11.53
324    15900000000.0    11.63
325    15950000000.0    11.63
326    16000000000.0    11.63
327    16050000000.0    11.66
328    16100000000.0    11.54
329    16150000000.0    11.61
330    16200000000.0    11.55
331    16250000000.0    11.55
332    16300000000.0    11.55
333    16350000000.0    11.51
334    16400000000.0    11.51
335    16450000000.0    11.51
336    16500000000.0    11.51
337    16550000000.0    11.51
338    16600000000.0    11.59
339    16650000000.0    11.48
340    16700000000.0    11.53
341    16750000000.0    11.48
342    16800000000.0    11.48
343    16850000000.0    11.53
344    16900000000.0    11.47
345    16950000000.0    11.52
346    17000000000.0    11.52
347    17050000000.0    11.52
348    17100000000.0    11.59
349    17150000000.0    11.52
350    17200000000.0    11.57
351    17250000000.0    11.57
352    17300000000.0    11.57
353    17350000000.0    11.67
354    17400000000.0    11.58
355    17450000000.0    11.62
356    17500000000.0    11.57
357    17550000000.0    11.57
358    17600000000.0    11.64
359    17650000000.0    11.64
360    17700000000.0    11.64
361    17750000000.0    11.58
362    17800000000.0    11.58
363    17850000000.0    11.58
364    17900000000.0    11.65
365    17950000000.0    11.65
366    18000000000.0    11.58
367    18000000000.1    11.58
368    18050000000.0    11.62
369    18100000000.0    11.62
370    18150000000.0    11.66
371    18200000000.0    11.66
372    18250000000.0    11.63
373    18300000000.0    11.69
374    18350000000.0    11.69
375    18400000000.0    11.72
376    18450000000.0    11.72
377    18500000000.0    11.64
378    18550000000.0    11.76
379    18600000000.0    11.76
380    18650000000.0    11.76
381    18700000000.0    11.85
382    18750000000.0    11.64
383    18800000000.0    11.64
384    18850000000.0    11.58
385    18900000000.0    11.58
386    18950000000.0    11.75
387    19000000000.0    11.75
388    19050000000.0    11.82
389    19100000000.0    11.82
390    19150000000.0    11.73
391    19200000000.0    11.73
392    19250000000.0    11.60
393    19300000000.0    11.60
394    19350000000.0    11.68
395    19400000000.0    11.68
396    19450000000.0    11.74
397    19500000000.0    11.63
398    19550000000.0    11.63
399    19600000000.0    11.63
400    19650000000.0    11.63
401    19700000000.0    11.63
402    19750000000.0    11.63
403    19800000000.0    11.63
404    19850000000.0    11.76
405    19900000000.0    11.76
406    19950000000.0    11.76
