No. freqHz  powerdB
246    12050000000.0    11.44
247    12100000000.0    11.34
248    12150000000.0    11.42
249    12200000000.0    11.35
250    12250000000.0    11.35
251    12300000000.0    11.39
252    12350000000.0    11.34
253    12400000000.0    11.41
254    12450000000.0    11.38
255    12500000000.0    11.38
256    12550000000.0    11.44
257    12600000000.0    11.37
258    12650000000.0    11.44
259    12700000000.0    11.36
260    12750000000.0    11.36
261    12800000000.0    11.40
262    12850000000.0    11.40
263    12900000000.0    11.40
264    12950000000.0    11.40
265    13000000000.0    11.40
266    13050000000.0    11.40
267    13100000000.0    11.40
268    13150000000.0    11.40
269    13200000000.0    11.34
270    13250000000.0    11.38
271    13300000000.0    11.38
272    13350000000.0    11.38
273    13400000000.0    11.38
274    13450000000.0    11.38
275    13500000000.0    11.38
276    13500000000.1    11.38
277    13550000000.0    11.38
278    13600000000.0    11.38
279    13650000000.0    11.38
280    13700000000.0    11.38
281    13750000000.0    11.35
282    13800000000.0    11.35
283    13850000000.0    11.35
284    13900000000.0    11.39
285    13950000000.0    11.39
286    14000000000.0    11.33
287    14050000000.0    11.36
288    14100000000.0    11.36
289    14150000000.0    11.36
290    14200000000.0    11.36
291    14250000000.0    11.36
292    14300000000.0    11.39
293    14350000000.0    11.39
294    14400000000.0    11.47
295    14450000000.0    11.47
296    14500000000.0    11.44
297    14550000000.0    11.44
298    14600000000.0    11.39
299    14650000000.0    11.39
300    14700000000.0    11.39
301    14750000000.0    11.39
302    14800000000.0    11.43
303    14850000000.0    11.43
304    14900000000.0    11.43
305    14950000000.0    11.47
306    15000000000.0    11.47
307    50000000.0    5.04
308    100000000.0    5.04
309    150000000.0    5.10
310    200000000.0    5.10
311    250000000.0    5.10
312    300000000.0    5.16
313    350000000.0    5.16
314    400000000.0    5.21
315    450000000.0    5.21
316    500000000.0    5.29
317    550000000.0    5.29
318    600000000.0    5.29
319    650000000.0    5.36
320    700000000.0    5.33
321    750000000.0    5.46
322    800000000.0    5.37
323    850000000.0    5.51
324    900000000.0    5.35
325    950000000.0    5.44
326    1000000000.0    5.64
327    1050000000.0    5.64
328    1100000000.0    5.48
329    1150000000.0    5.56
330    1200000000.0    5.78
331    1250000000.0    5.56
332    1300000000.0    5.61
333    1350000000.0    5.64
334    1366250000.0    5.57
335    1366250000.1    5.57
336    1416250000.0    5.74
337    1466250000.0    5.63
338    1516250000.0    5.63
339    1566250000.0    5.59
340    1616250000.0    5.62
341    1666250000.0    5.87
342    1716250000.0    5.37
343    1766250000.0    5.53
344    1816250000.0    5.78
345    1866250000.0    5.56
346    1916250000.0    5.40
347    1966250000.0    5.51
348    2016250000.0    5.93
349    2066250000.0    5.96
350    2116250000.0    5.96
351    2166250000.0    5.96
352    2216250000.0    5.99
353    2266250000.0    5.99
354    2316250000.0    6.02
355    2366250000.0    6.02
356    2416250000.0    6.02
357    2466250000.0    6.02
358    2516250000.0    6.02
359    2566250000.0    6.02
360    2600000000.0    6.02
361    2600000000.1    6.02
362    2650000000.0    6.02
363    2700000000.0    6.02
364    2750000000.0    6.05
365    2800000000.0    6.05
366    2850000000.0    6.05
367    2900000000.0    6.05
368    2950000000.0    6.09
369    3000000000.0    6.09
370    3050000000.0    6.09
371    3100000000.0    6.09
372    3150000000.0    6.09
373    3200000000.0    6.09
374    3250000000.0    5.75
375    3300000000.0    5.75
376    3350000000.0    5.75
377    3400000000.0    5.75
378    3450000000.0    5.75
379    3500000000.0    5.75
380    3550000000.0    5.75
381    3600000000.0    5.75
382    3650000000.0    5.75
383    3700000000.0    5.75
384    3750000000.0    5.75
385    3800000000.0    5.75
386    3850000000.0    5.79
387    3900000000.0    5.79
388    3950000000.0    5.79
389    4000000000.0    5.79
390    4050000000.0    5.79
391    4100000000.0    5.79
392    4150000000.0    5.84
393    4200000000.0    5.84
394    4250000000.0    5.84
395    4300000000.0    5.84
396    4350000000.0    5.84
397    4400000000.0    5.84
398    4450000000.0    5.84
399    4500000000.0    5.89
400    4550000000.0    5.89
401    4600000000.0    5.89
402    4650000000.0    5.89
403    4700000000.0    5.89
404    4750000000.0    5.89
405    4800000000.0    5.89
406    4850000000.0    5.89
407    4900000000.0    5.89
408    4950000000.0    5.89
409    5000000000.0    5.89
410    5050000000.0    5.89
411    5100000000.0    5.89
412    5150000000.0    5.93
413    5200000000.0    5.93
414    5250000000.0    5.93
415    5300000000.0    5.93
416    5350000000.0    5.93
417    5400000000.0    5.96
418    5450000000.0    5.96
419    5500000000.0    5.96
420    5550000000.0    5.96
421    5600000000.0    5.96
422    5650000000.0    5.96
423    5700000000.0    5.96
424    5750000000.0    5.96
425    5800000000.0    5.96
426    5850000000.0    5.96
427    5900000000.0    5.96
428    5950000000.0    5.96
429    6000000000.0    5.99
430    6050000000.0    5.99
431    6100000000.0    5.99
432    6150000000.0    5.99
433    6200000000.0    5.99
434    6250000000.0    5.99
435    6300000000.0    5.99
436    6350000000.0    5.99
437    6400000000.0    5.99
438    6450000000.0    5.99
439    6500000000.0    5.99
440    6550000000.0    5.99
441    6600000000.0    5.99
442    6650000000.0    5.99
443    6700000000.0    6.05
444    6750000000.0    6.05
445    6800000000.0    6.05
446    6850000000.0    6.05
447    6900000000.0    6.05
448    6950000000.0    6.05
449    7000000000.0    6.05
450    7050000000.0    6.05
451    7100000000.0    6.05
452    7150000000.0    6.05
453    7200000000.0    6.01
454    7200000000.1    6.01
455    7250000000.0    6.01
456    7300000000.0    6.07
457    7350000000.0    6.07
458    7400000000.0    6.07
459    7450000000.0    6.07
460    7500000000.0    6.07
461    7550000000.0    6.07
462    7600000000.0    6.07
463    7650000000.0    6.07
464    7700000000.0    6.07
465    7750000000.0    6.13
466    7800000000.0    6.13
467    7850000000.0    6.13
468    7900000000.0    6.13
469    7950000000.0    6.09
470    8000000000.0    6.09
471    8050000000.0    6.09
472    8100000000.0    6.09
473    8150000000.0    6.09
474    8200000000.0    6.09
475    8250000000.0    6.09
476    8300000000.0    6.09
477    8350000000.0    6.09
478    8400000000.0    6.12
479    8450000000.0    6.12
480    8500000000.0    6.12
481    8550000000.0    6.12
482    8600000000.0    6.12
483    8650000000.0    6.12
484    8700000000.0    6.12
485    8750000000.0    6.15
486    8800000000.0    6.15
487    8850000000.0    6.15
488    8900000000.0    6.15
489    8950000000.0    6.12
490    9000000000.0    6.12
491    9050000000.0    6.17
492    9100000000.0    6.17
493    9150000000.0    6.22
494    9200000000.0    6.16
495    9250000000.0    6.21
496    9300000000.0    6.21
497    9350000000.0    6.21
498    9400000000.0    6.26
499    9450000000.0    6.18
500    9500000000.0    6.18
501    9500000000.1    6.18
502    9550000000.0    6.15
503    9600000000.0    6.15
504    9650000000.0    6.18
505    9700000000.0    6.18
506    9750000000.0    6.18
507    9800000000.0    6.23
508    9850000000.0    6.23
509    9900000000.0    6.23
510    9950000000.0    6.23
511    10000000000.0    6.23
512    10050000000.0    6.23
513    10100000000.0    6.23
514    10150000000.0    6.23
515    10200000000.0    6.23
516    10250000000.0    6.23
517    10300000000.0    6.23
518    10350000000.0    6.23
519    10400000000.0    6.23
520    10450000000.0    6.23
521    10500000000.0    6.23
522    10550000000.0    6.23
523    10600000000.0    6.27
524    10650000000.0    6.27
525    10700000000.0    6.27
526    10750000000.0    6.27
527    10800000000.0    6.27
528    10850000000.0    6.27
529    10900000000.0    6.27
530    10950000000.0    6.27
531    11000000000.0    6.24
532    11050000000.0    6.24
533    11100000000.0    6.24
534    11150000000.0    6.24
535    11200000000.0    6.24
536    11250000000.0    6.24
537    11300000000.0    6.24
538    11350000000.0    6.24
539    11400000000.0    6.24
540    11450000000.0    6.24
541    11500000000.0    6.24
542    11500000000.1    6.24
543    11550000000.0    6.24
544    11600000000.0    6.18
545    11650000000.0    6.24
546    11700000000.0    6.20
547    11750000000.0    6.25
548    11800000000.0    6.25
549    11850000000.0    6.29
550    11900000000.0    6.29
551    11950000000.0    6.34
552    12000000000.0    6.34
553    12050000000.0    6.40
554    12100000000.0    6.31
555    12150000000.0    6.39
556    12200000000.0    6.31
557    12250000000.0    6.31
558    12300000000.0    6.37
559    12350000000.0    6.31
560    12400000000.0    6.38
561    12450000000.0    6.38
562    12500000000.0    6.38
563    12550000000.0    6.42
564    12600000000.0    6.35
565    12650000000.0    6.40
566    12700000000.0    6.33
567    12750000000.0    6.33
568    12800000000.0    6.37
569    12850000000.0    6.37
570    12900000000.0    6.37
571    12950000000.0    6.37
572    13000000000.0    6.37
573    13050000000.0    6.37
574    13100000000.0    6.37
575    13150000000.0    6.37
576    13200000000.0    6.33
577    13250000000.0    6.37
578    13300000000.0    6.37
579    13350000000.0    6.37
